,dateIDh,Weekday,Holiday,Duration,Volume,dateIDh,Weekday,Holiday,Duration,Volume
12054,2019062100,1,0,797.004914004914,407,2019062100,1,0,797.004914004914,407
12055,2019062101,1,0,774.5096153846154,208,2019062101,1,0,774.5096153846154,208
12056,2019062102,1,0,857.158273381295,139,2019062102,1,0,857.158273381295,139
12057,2019062103,1,0,789.5271317829457,129,2019062103,1,0,789.5271317829457,129
12058,2019062104,1,0,756.8787878787879,66,2019062104,1,0,756.8787878787879,66
12059,2019062105,1,0,663.6752136752136,117,2019062105,1,0,663.6752136752136,117
12060,2019062106,1,0,750.4364508393286,417,2019062106,1,0,750.4364508393286,417
12061,2019062107,1,0,843.9222730241672,1531,2019062107,1,0,843.9222730241672,1531
12062,2019062108,1,0,782.9637305699483,3088,2019062108,1,0,782.9637305699483,3088
12063,2019062109,1,0,740.8960047003525,1702,2019062109,1,0,740.8960047003525,1702
12064,2019062110,1,0,786.736842105263,1007,2019062110,1,0,786.736842105263,1007
12065,2019062111,1,0,796.154276578737,1251,2019062111,1,0,796.154276578737,1251
12066,2019062112,1,0,775.1850060459492,1654,2019062112,1,0,775.1850060459492,1654
12067,2019062113,1,0,773.1629535327817,1571,2019062113,1,0,773.1629535327817,1571
12068,2019062114,1,0,831.6670934699105,1562,2019062114,1,0,831.6670934699105,1562
12069,2019062115,1,0,843.3161652218256,1961,2019062115,1,0,843.3161652218256,1961
12070,2019062116,1,0,869.7162807791252,2721,2019062116,1,0,869.7162807791252,2721
12071,2019062117,1,0,829.7347540983608,3050,2019062117,1,0,829.7347540983608,3050
12072,2019062118,1,0,833.3503591380687,2506,2019062118,1,0,833.3503591380687,2506
12073,2019062119,1,0,785.8112549800796,2008,2019062119,1,0,785.8112549800796,2008
12074,2019062120,1,0,842.3659268146372,1667,2019062120,1,0,842.3659268146372,1667
12075,2019062121,1,0,854.8258064516131,1395,2019062121,1,0,854.8258064516131,1395
12076,2019062122,1,0,855.2196669310073,1261,2019062122,1,0,855.2196669310073,1261
12077,2019062123,1,0,831.1499148211244,1174,2019062123,1,0,831.1499148211244,1174
12078,2019062200,0,0,817.2994791666665,768,2019062200,0,0,817.2994791666665,768
12079,2019062201,0,0,872.8444790046657,643,2019062201,0,0,872.8444790046657,643
12080,2019062202,0,0,920.1990521327016,422,2019062202,0,0,920.1990521327016,422
12081,2019062203,0,0,925.0618811881187,404,2019062203,0,0,925.0618811881187,404
12082,2019062204,0,0,1066.3006993006993,143,2019062204,0,0,1066.3006993006993,143
12083,2019062205,0,0,700.686274509804,102,2019062205,0,0,700.686274509804,102
12084,2019062206,0,0,781.9285714285713,140,2019062206,0,0,781.9285714285713,140
12085,2019062207,0,0,699.3913043478261,299,2019062207,0,0,699.3913043478261,299
12086,2019062208,0,0,737.8782771535582,534,2019062208,0,0,737.8782771535582,534
12087,2019062209,0,0,783.2258064516128,899,2019062209,0,0,783.2258064516128,899
12088,2019062210,0,0,912.3122465531223,1233,2019062210,0,0,912.3122465531223,1233
12089,2019062211,0,0,873.2599206349206,1512,2019062211,0,0,873.2599206349206,1512
12090,2019062212,0,0,1003.4978308026033,1844,2019062212,0,0,1003.4978308026033,1844
12091,2019062213,0,0,963.4846625766874,1956,2019062213,0,0,963.4846625766874,1956
12092,2019062214,0,0,1060.0019120458892,2092,2019062214,0,0,1060.0019120458892,2092
12093,2019062215,0,0,1047.889715536105,2285,2019062215,0,0,1047.889715536105,2285
12094,2019062216,0,0,964.4708413001912,2092,2019062216,0,0,964.4708413001912,2092
12095,2019062217,0,0,1015.981028457314,2003,2019062217,0,0,1015.981028457314,2003
12096,2019062218,0,0,974.6406779661016,1770,2019062218,0,0,974.6406779661016,1770
12097,2019062219,0,0,951.9367015098725,1722,2019062219,0,0,951.9367015098725,1722
12098,2019062220,0,0,928.1677897574124,1484,2019062220,0,0,928.1677897574124,1484
12099,2019062221,0,0,921.5325443786984,1183,2019062221,0,0,921.5325443786984,1183
12100,2019062222,0,0,908.0889487870621,1113,2019062222,0,0,908.0889487870621,1113
12101,2019062223,0,0,902.0175438596492,1026,2019062223,0,0,902.0175438596492,1026
12102,2019062300,0,0,864.0085784313727,816,2019062300,0,0,864.0085784313727,816
12103,2019062301,0,0,812.4637096774194,496,2019062301,0,0,812.4637096774194,496
12104,2019062302,0,0,883.1610169491527,354,2019062302,0,0,883.1610169491527,354
12105,2019062303,0,0,903.0028818443803,347,2019062303,0,0,903.0028818443803,347
12106,2019062304,0,0,1016.5845070422536,142,2019062304,0,0,1016.5845070422536,142
12107,2019062305,0,0,915.4545454545456,77,2019062305,0,0,915.4545454545456,77
12108,2019062306,0,0,780.5132743362833,113,2019062306,0,0,780.5132743362833,113
12109,2019062307,0,0,822.7584541062802,207,2019062307,0,0,822.7584541062802,207
12110,2019062308,0,0,762.9812646370024,427,2019062308,0,0,762.9812646370024,427
12111,2019062309,0,0,899.8779220779221,770,2019062309,0,0,899.8779220779221,770
12112,2019062310,0,0,912.7610062893083,1113,2019062310,0,0,912.7610062893083,1113
12113,2019062311,0,0,940.3446567586695,1413,2019062311,0,0,940.3446567586695,1413
12114,2019062312,0,0,981.1891891891893,1591,2019062312,0,0,981.1891891891893,1591
12115,2019062313,0,0,970.9113379903278,1861,2019062313,0,0,970.9113379903278,1861
12116,2019062314,0,0,1000.3794549266247,1908,2019062314,0,0,1000.3794549266247,1908
12117,2019062315,0,0,986.3246197718632,2104,2019062315,0,0,986.3246197718632,2104
12118,2019062316,0,0,976.6135477582848,2052,2019062316,0,0,976.6135477582848,2052
12119,2019062317,0,0,992.1092315128083,2069,2019062317,0,0,992.1092315128083,2069
12120,2019062318,0,0,970.5785550458716,1744,2019062318,0,0,970.5785550458716,1744
12121,2019062319,0,0,928.285621761658,1544,2019062319,0,0,928.285621761658,1544
12122,2019062320,0,0,918.1931420573828,1429,2019062320,0,0,918.1931420573828,1429
12123,2019062321,0,0,927.0781010719755,1306,2019062321,0,0,927.0781010719755,1306
12124,2019062322,0,0,880.7414965986394,1029,2019062322,0,0,880.7414965986394,1029
12125,2019062323,0,0,906.0456238361268,1074,2019062323,0,0,906.0456238361268,1074
12126,2019062400,1,1,885.6415584415586,770,2019062400,1,1,885.6415584415586,770
12127,2019062401,1,1,902.6653846153847,520,2019062401,1,1,902.6653846153847,520
12128,2019062402,1,1,1009.0980392156863,357,2019062402,1,1,1009.0980392156863,357
12129,2019062403,1,1,901.4859154929576,284,2019062403,1,1,901.4859154929576,284
12130,2019062404,1,1,855.5070422535211,142,2019062404,1,1,855.5070422535211,142
12131,2019062405,1,1,952.7692307692308,91,2019062405,1,1,952.7692307692308,91
12132,2019062406,1,1,697.8592592592591,135,2019062406,1,1,697.8592592592591,135
12133,2019062407,1,1,845.3252032520327,246,2019062407,1,1,845.3252032520327,246
12134,2019062408,1,1,792.745145631068,412,2019062408,1,1,792.745145631068,412
12135,2019062409,1,1,840.0214168039539,607,2019062409,1,1,840.0214168039539,607
12136,2019062410,1,1,945.1457174638488,899,2019062410,1,1,945.1457174638488,899
12137,2019062411,1,1,982.595710881652,1259,2019062411,1,1,982.595710881652,1259
12138,2019062412,1,1,1025.2279220779221,1540,2019062412,1,1,1025.2279220779221,1540
12139,2019062413,1,1,1056.592841163311,1788,2019062413,1,1,1056.592841163311,1788
12140,2019062414,1,1,1050.9776041666667,1920,2019062414,1,1,1050.9776041666667,1920
12141,2019062415,1,1,1057.0077594568381,2062,2019062415,1,1,1057.0077594568381,2062
12142,2019062416,1,1,1048.0352250489236,2044,2019062416,1,1,1048.0352250489236,2044
12143,2019062417,1,1,966.559273422562,2092,2019062417,1,1,966.559273422562,2092
12144,2019062418,1,1,941.7014767932491,1896,2019062418,1,1,941.7014767932491,1896
12145,2019062419,1,1,934.397917871602,1729,2019062419,1,1,934.397917871602,1729
12146,2019062420,1,1,934.7216981132076,1484,2019062420,1,1,934.7216981132076,1484
12147,2019062421,1,1,926.0041631973356,1201,2019062421,1,1,926.0041631973356,1201
12148,2019062422,1,1,857.4759309718437,1101,2019062422,1,1,857.4759309718437,1101
12149,2019062423,1,1,846.2235834609495,653,2019062423,1,1,846.2235834609495,653
12150,2019062500,1,0,816.0866666666667,300,2019062500,1,0,816.0866666666667,300
12151,2019062501,1,0,809.9447236180905,199,2019062501,1,0,809.9447236180905,199
12152,2019062502,1,0,761.5747126436781,87,2019062502,1,0,761.5747126436781,87
12153,2019062503,1,0,711.5176470588235,85,2019062503,1,0,711.5176470588235,85
12154,2019062504,1,0,767.6730769230769,52,2019062504,1,0,767.6730769230769,52
12155,2019062505,1,0,786.0737704918033,122,2019062505,1,0,786.0737704918033,122
12156,2019062506,1,0,687.382932166302,457,2019062506,1,0,687.382932166302,457
12157,2019062507,1,0,656.8164435946462,1046,2019062507,1,0,656.8164435946462,1046
12158,2019062508,1,0,703.1424731182796,1860,2019062508,1,0,703.1424731182796,1860
12159,2019062509,1,0,665.1482919254659,1288,2019062509,1,0,665.1482919254659,1288
12160,2019062510,1,0,609.6573875802998,467,2019062510,1,0,609.6573875802998,467
12161,2019062511,1,0,535.4678899082569,218,2019062511,1,0,535.4678899082569,218
12162,2019062512,1,0,541.9481132075472,212,2019062512,1,0,541.9481132075472,212
12163,2019062513,1,0,578.3419689119171,193,2019062513,1,0,578.3419689119171,193
12164,2019062514,1,0,640.6031128404668,257,2019062514,1,0,640.6031128404668,257
12165,2019062515,1,0,695.3011583011585,777,2019062515,1,0,695.3011583011585,777
12166,2019062516,1,0,770.3994832041344,1935,2019062516,1,0,770.3994832041344,1935
12167,2019062517,1,0,799.1602328431372,3264,2019062517,1,0,799.1602328431372,3264
12168,2019062518,1,0,718.7409240924092,2424,2019062518,1,0,718.7409240924092,2424
12169,2019062519,1,0,753.2508493771236,1766,2019062519,1,0,753.2508493771236,1766
12170,2019062520,1,0,747.6215022091311,1358,2019062520,1,0,747.6215022091311,1358
12171,2019062521,1,0,745.4316353887399,1119,2019062521,1,0,745.4316353887399,1119
12172,2019062522,1,0,743.144099378882,805,2019062522,1,0,743.144099378882,805
12173,2019062523,1,0,765.8119800332779,601,2019062523,1,0,765.8119800332779,601
12174,2019062600,1,0,719.243076923077,325,2019062600,1,0,719.243076923077,325
12175,2019062601,1,0,766.1620111731844,179,2019062601,1,0,766.1620111731844,179
12176,2019062602,1,0,782.0606060606059,99,2019062602,1,0,782.0606060606059,99
12177,2019062603,1,0,743.827160493827,81,2019062603,1,0,743.827160493827,81
12178,2019062604,1,0,771.95,60,2019062604,1,0,771.95,60
12179,2019062605,1,0,744.8,150,2019062605,1,0,744.8,150
12180,2019062606,1,0,775.220703125,512,2019062606,1,0,775.220703125,512
12181,2019062607,1,0,847.304347826087,1725,2019062607,1,0,847.304347826087,1725
12182,2019062608,1,0,845.1466586029634,3307,2019062608,1,0,845.1466586029634,3307
12183,2019062609,1,0,755.2466782206818,1731,2019062609,1,0,755.2466782206818,1731
12184,2019062610,1,0,859.319024390244,1025,2019062610,1,0,859.319024390244,1025
12185,2019062611,1,0,831.3995016611294,1204,2019062611,1,0,831.3995016611294,1204
12186,2019062612,1,0,790.1391678622667,1394,2019062612,1,0,790.1391678622667,1394
12187,2019062613,1,0,770.9992205767733,1283,2019062613,1,0,770.9992205767733,1283
12188,2019062614,1,0,870.2116731517509,1285,2019062614,1,0,870.2116731517509,1285
12189,2019062615,1,0,857.9033693579147,1573,2019062615,1,0,857.9033693579147,1573
12190,2019062616,1,0,836.8211995473407,2651,2019062616,1,0,836.8211995473407,2651
12191,2019062617,1,0,820.3977184340159,3857,2019062617,1,0,820.3977184340159,3857
12192,2019062618,1,0,755.0153846153846,2860,2019062618,1,0,755.0153846153846,2860
12193,2019062619,1,0,769.3560864618885,1758,2019062619,1,0,769.3560864618885,1758
12194,2019062620,1,0,837.2494561276288,1379,2019062620,1,0,837.2494561276288,1379
12195,2019062621,1,0,761.8137583892618,1192,2019062621,1,0,761.8137583892618,1192
12196,2019062622,1,0,791.9420432220039,1018,2019062622,1,0,791.9420432220039,1018
12197,2019062623,1,0,761.5106382978723,752,2019062623,1,0,761.5106382978723,752
12198,2019062700,1,0,711.309523809524,420,2019062700,1,0,711.309523809524,420
12199,2019062701,1,0,839.1695652173912,230,2019062701,1,0,839.1695652173912,230
12200,2019062702,1,0,847.7881355932202,118,2019062702,1,0,847.7881355932202,118
12201,2019062703,1,0,911.3716814159293,113,2019062703,1,0,911.3716814159293,113
12202,2019062704,1,0,1052.320512820513,78,2019062704,1,0,1052.320512820513,78
12203,2019062705,1,0,708.8108108108107,148,2019062705,1,0,708.8108108108107,148
12204,2019062706,1,0,754.7899628252787,538,2019062706,1,0,754.7899628252787,538
12205,2019062707,1,0,835.7480597014926,1675,2019062707,1,0,835.7480597014926,1675
12206,2019062708,1,0,818.9160470879802,3228,2019062708,1,0,818.9160470879802,3228
12207,2019062709,1,0,735.3744831659776,1693,2019062709,1,0,735.3744831659776,1693
12208,2019062710,1,0,878.470703125,1024,2019062710,1,0,878.470703125,1024
12209,2019062711,1,0,853.3970840480273,1166,2019062711,1,0,853.3970840480273,1166
12210,2019062712,1,0,762.5280437756497,1462,2019062712,1,0,762.5280437756497,1462
12211,2019062713,1,0,788.7573924731183,1488,2019062713,1,0,788.7573924731183,1488
12212,2019062714,1,0,825.8045977011494,1392,2019062714,1,0,825.8045977011494,1392
12213,2019062715,1,0,852.2932242990654,1712,2019062715,1,0,852.2932242990654,1712
12214,2019062716,1,0,845.882745825603,2695,2019062716,1,0,845.882745825603,2695
12215,2019062717,1,0,853.1121227887618,3844,2019062717,1,0,853.1121227887618,3844
12216,2019062718,1,0,819.8445834705301,3037,2019062718,1,0,819.8445834705301,3037
12217,2019062719,1,0,787.0524911032028,2248,2019062719,1,0,787.0524911032028,2248
12218,2019062720,1,0,844.9715617715617,2145,2019062720,1,0,844.9715617715617,2145
12219,2019062721,1,0,834.332191780822,1752,2019062721,1,0,834.332191780822,1752
12220,2019062722,1,0,748.9130816505707,1139,2019062722,1,0,748.9130816505707,1139
12221,2019062723,1,0,833.2737430167598,1074,2019062723,1,0,833.2737430167598,1074
12222,2019062800,1,0,801.2066666666667,600,2019062800,1,0,801.2066666666667,600
12223,2019062801,1,0,902.2310030395136,329,2019062801,1,0,902.2310030395136,329
12224,2019062802,1,0,845.9537572254335,173,2019062802,1,0,845.9537572254335,173
12225,2019062803,1,0,928.979020979021,143,2019062803,1,0,928.979020979021,143
12226,2019062804,1,0,816.7625,80,2019062804,1,0,816.7625,80
12227,2019062805,1,0,723.8260869565217,138,2019062805,1,0,723.8260869565217,138
12228,2019062806,1,0,761.640350877193,456,2019062806,1,0,761.640350877193,456
12229,2019062807,1,0,811.9021956087823,1503,2019062807,1,0,811.9021956087823,1503
12230,2019062808,1,0,800.6012793176973,2814,2019062808,1,0,800.6012793176973,2814
12231,2019062809,1,0,748.9740259740261,1694,2019062809,1,0,748.9740259740261,1694
12232,2019062810,1,0,861.84165232358,1162,2019062810,1,0,861.84165232358,1162
12233,2019062811,1,0,892.4707716289945,1283,2019062811,1,0,892.4707716289945,1283
12234,2019062812,1,0,822.3280423280423,1701,2019062812,1,0,822.3280423280423,1701
12235,2019062813,1,0,846.8015607580825,1794,2019062813,1,0,846.8015607580825,1794
12236,2019062814,1,0,797.60536159601,1604,2019062814,1,0,797.60536159601,1604
12237,2019062815,1,0,845.2039274924472,1986,2019062815,1,0,845.2039274924472,1986
12238,2019062816,1,0,837.6621522693997,2732,2019062816,1,0,837.6621522693997,2732
12239,2019062817,1,0,798.2830188679245,3074,2019062817,1,0,798.2830188679245,3074
12240,2019062818,1,0,804.321413892314,2433,2019062818,1,0,804.321413892314,2433
12241,2019062819,1,0,755.2491248541423,1714,2019062819,1,0,755.2491248541423,1714
12242,2019062820,1,0,799.4281150159744,1565,2019062820,1,0,799.4281150159744,1565
12243,2019062821,1,0,810.6380189366351,1373,2019062821,1,0,810.6380189366351,1373
12244,2019062822,1,0,867.7024308466052,1193,2019062822,1,0,867.7024308466052,1193
12245,2019062823,1,0,849.0358785648573,1087,2019062823,1,0,849.0358785648573,1087
12246,2019062900,0,0,843.7091675447839,949,2019062900,0,0,843.7091675447839,949
12247,2019062901,0,0,889.3177159590043,683,2019062901,0,0,889.3177159590043,683
12248,2019062902,0,0,905.1915789473683,475,2019062902,0,0,905.1915789473683,475
12249,2019062903,0,0,877.0158730158729,378,2019062903,0,0,877.0158730158729,378
12250,2019062904,0,0,843.0813953488373,172,2019062904,0,0,843.0813953488373,172
12251,2019062905,0,0,931.9174311926604,109,2019062905,0,0,931.9174311926604,109
12252,2019062906,0,0,776.0697674418603,129,2019062906,0,0,776.0697674418603,129
12253,2019062907,0,0,760.5806451612905,279,2019062907,0,0,760.5806451612905,279
12254,2019062908,0,0,693.0472589792059,529,2019062908,0,0,693.0472589792059,529
12255,2019062909,0,0,784.1688980432542,971,2019062909,0,0,784.1688980432542,971
12256,2019062910,0,0,918.239656518345,1281,2019062910,0,0,918.239656518345,1281
12257,2019062911,0,0,984.1746698679473,1666,2019062911,0,0,984.1746698679473,1666
12258,2019062912,0,0,948.066524747206,1879,2019062912,0,0,948.066524747206,1879
12259,2019062913,0,0,1003.751064836725,2113,2019062913,0,0,1003.751064836725,2113
12260,2019062914,0,0,985.1106941838648,2132,2019062914,0,0,985.1106941838648,2132
12261,2019062915,0,0,1000.3005319148937,2256,2019062915,0,0,1000.3005319148937,2256
12262,2019062916,0,0,887.5912098298677,2116,2019062916,0,0,887.5912098298677,2116
12263,2019062917,0,0,820.0377733598408,1006,2019062917,0,0,820.0377733598408,1006
12264,2019062918,0,0,807.481441048035,916,2019062918,0,0,807.481441048035,916
12265,2019062919,0,0,709.7837837837837,740,2019062919,0,0,709.7837837837837,740
12266,2019062920,0,0,712.140243902439,492,2019062920,0,0,712.140243902439,492
12267,2019062921,0,0,834.1099415204677,855,2019062921,0,0,834.1099415204677,855
12268,2019062922,0,0,913.9937810945273,804,2019062922,0,0,913.9937810945273,804
12269,2019062923,0,0,847.8249678249678,777,2019062923,0,0,847.8249678249678,777
12270,2019063000,0,0,820.9022662889519,706,2019063000,0,0,820.9022662889519,706
12271,2019063001,0,0,848.5608695652174,460,2019063001,0,0,848.5608695652174,460
12272,2019063002,0,0,885.9197247706422,436,2019063002,0,0,885.9197247706422,436
12273,2019063003,0,0,956.6339066339067,407,2019063003,0,0,956.6339066339067,407
12274,2019063004,0,0,907.7049180327867,183,2019063004,0,0,907.7049180327867,183
12275,2019063005,0,0,743.2682926829268,82,2019063005,0,0,743.2682926829268,82
12276,2019063006,0,0,672.8813559322034,118,2019063006,0,0,672.8813559322034,118
12277,2019063007,0,0,789.9783549783549,231,2019063007,0,0,789.9783549783549,231
12278,2019063008,0,0,596.3397435897435,156,2019063008,0,0,596.3397435897435,156
12279,2019063009,0,0,660.6450216450216,231,2019063009,0,0,660.6450216450216,231
12280,2019063010,0,0,809.1479750778816,642,2019063010,0,0,809.1479750778816,642
12281,2019063011,0,0,880.9022831050228,1095,2019063011,0,0,880.9022831050228,1095
12282,2019063012,0,0,948.9720843672457,1612,2019063012,0,0,948.9720843672457,1612
12283,2019063013,0,0,972.998996487707,1993,2019063013,0,0,972.998996487707,1993
12284,2019063014,0,0,994.2093775262732,2474,2019063014,0,0,994.2093775262732,2474
12285,2019063015,0,0,1004.0852435530086,2792,2019063015,0,0,1004.0852435530086,2792
12286,2019063016,0,0,976.7007772020726,2316,2019063016,0,0,976.7007772020726,2316
12287,2019063017,0,0,982.159560996201,2369,2019063017,0,0,982.159560996201,2369
12288,2019063018,0,0,976.0142980935876,2308,2019063018,0,0,976.0142980935876,2308
12289,2019063019,0,0,1004.4841197822142,2204,2019063019,0,0,1004.4841197822142,2204
12290,2019063020,0,0,989.8126452812644,2151,2019063020,0,0,989.8126452812644,2151
12291,2019063021,0,0,934.331451157538,1771,2019063021,0,0,934.331451157538,1771
12292,2019063022,0,0,932.9302631578947,1520,2019063022,0,0,932.9302631578947,1520
12293,2019063023,0,0,884.9670750382849,1306,2019063023,0,0,884.9670750382849,1306
12294,2019070100,1,1,867.4176870748298,735,2019070100,1,1,867.4176870748298,735
12295,2019070101,1,1,873.7951002227171,449,2019070101,1,1,873.7951002227171,449
12296,2019070102,1,1,923.3157894736843,323,2019070102,1,1,923.3157894736843,323
12297,2019070103,1,1,1047.3965517241381,290,2019070103,1,1,1047.3965517241381,290
12298,2019070104,1,1,798.3418803418804,117,2019070104,1,1,798.3418803418804,117
12299,2019070105,1,1,743.1111111111112,99,2019070105,1,1,743.1111111111112,99
12300,2019070106,1,1,760.0457516339868,153,2019070106,1,1,760.0457516339868,153
12301,2019070107,1,1,794.123417721519,316,2019070107,1,1,794.123417721519,316
12302,2019070108,1,1,831.9907063197026,538,2019070108,1,1,831.9907063197026,538
12303,2019070109,1,1,904.1484276729559,795,2019070109,1,1,904.1484276729559,795
12304,2019070110,1,1,973.3779015784587,1077,2019070110,1,1,973.3779015784587,1077
12305,2019070111,1,1,1047.5015105740179,1655,2019070111,1,1,1047.5015105740179,1655
12306,2019070112,1,1,1035.7727272727273,1804,2019070112,1,1,1035.7727272727273,1804
12307,2019070113,1,1,1048.6507549926937,2053,2019070113,1,1,1048.6507549926937,2053
12308,2019070114,1,1,1058.8461167390255,2073,2019070114,1,1,1058.8461167390255,2073
12309,2019070115,1,1,1074.6501128668174,2215,2019070115,1,1,1074.6501128668174,2215
12310,2019070116,1,1,1030.2041722148247,2253,2019070116,1,1,1030.2041722148247,2253
12311,2019070117,1,1,951.749116607774,2264,2019070117,1,1,951.749116607774,2264
12312,2019070118,1,1,939.9298751200768,2082,2019070118,1,1,939.9298751200768,2082
12313,2019070119,1,1,920.5566502463054,1827,2019070119,1,1,920.5566502463054,1827
12314,2019070120,1,1,910.8009478672984,1688,2019070120,1,1,910.8009478672984,1688
12315,2019070121,1,1,975.4869913275516,1499,2019070121,1,1,975.4869913275516,1499
12316,2019070122,1,1,937.794289897511,1366,2019070122,1,1,937.794289897511,1366
12317,2019070123,1,1,882.2899262899263,814,2019070123,1,1,882.2899262899263,814
12318,2019070200,1,0,876.4388489208632,417,2019070200,1,0,876.4388489208632,417
12319,2019070201,1,0,868.8715083798883,179,2019070201,1,0,868.8715083798883,179
12320,2019070202,1,0,792.9662921348314,89,2019070202,1,0,792.9662921348314,89
12321,2019070203,1,0,765.5692307692308,65,2019070203,1,0,765.5692307692308,65
12322,2019070204,1,0,819.9230769230769,78,2019070204,1,0,819.9230769230769,78
12323,2019070205,1,0,730.0882352941177,136,2019070205,1,0,730.0882352941177,136
12324,2019070206,1,0,743.5183752417795,517,2019070206,1,0,743.5183752417795,517
12325,2019070207,1,0,892.7861915367482,1796,2019070207,1,0,892.7861915367482,1796
12326,2019070208,1,0,835.6592194570136,3536,2019070208,1,0,835.6592194570136,3536
12327,2019070209,1,0,810.6563876651982,1816,2019070209,1,0,810.6563876651982,1816
12328,2019070210,1,0,886.4622009569377,1045,2019070210,1,0,886.4622009569377,1045
12329,2019070211,1,0,886.1967346938776,1225,2019070211,1,0,886.1967346938776,1225
12330,2019070212,1,0,814.9958506224068,1446,2019070212,1,0,814.9958506224068,1446
12331,2019070213,1,0,839.9408121128698,1453,2019070213,1,0,839.9408121128698,1453
12332,2019070214,1,0,887.0767575322811,1394,2019070214,1,0,887.0767575322811,1394
12333,2019070215,1,0,888.2201010668164,1781,2019070215,1,0,888.2201010668164,1781
12334,2019070216,1,0,860.8603571428572,2800,2019070216,1,0,860.8603571428572,2800
12335,2019070217,1,0,859.0479654466924,4399,2019070217,1,0,859.0479654466924,4399
12336,2019070218,1,0,816.2655436447168,3265,2019070218,1,0,816.2655436447168,3265
12337,2019070219,1,0,797.1532292106374,2369,2019070219,1,0,797.1532292106374,2369
12338,2019070220,1,0,834.3687125057685,2167,2019070220,1,0,834.3687125057685,2167
12339,2019070221,1,0,817.6873120865906,1663,2019070221,1,0,817.6873120865906,1663
12340,2019070222,1,0,815.9431464174455,1284,2019070222,1,0,815.9431464174455,1284
12341,2019070223,1,0,811.8963636363637,1100,2019070223,1,0,811.8963636363637,1100
12342,2019070300,1,0,808.064449064449,481,2019070300,1,0,808.064449064449,481
12343,2019070301,1,0,933.7081712062255,257,2019070301,1,0,933.7081712062255,257
12344,2019070302,1,0,886.5564516129033,124,2019070302,1,0,886.5564516129033,124
12345,2019070303,1,0,820.8684210526317,76,2019070303,1,0,820.8684210526317,76
12346,2019070304,1,0,864.3214285714287,84,2019070304,1,0,864.3214285714287,84
12347,2019070305,1,0,735.8424657534247,146,2019070305,1,0,735.8424657534247,146
12348,2019070306,1,0,785.5032679738562,612,2019070306,1,0,785.5032679738562,612
12349,2019070307,1,0,852.7791077257889,1838,2019070307,1,0,852.7791077257889,1838
12350,2019070308,1,0,832.5001406469762,3555,2019070308,1,0,832.5001406469762,3555
12351,2019070309,1,0,758.984100877193,1824,2019070309,1,0,758.984100877193,1824
12352,2019070310,1,0,811.872280037843,1057,2019070310,1,0,811.872280037843,1057
12353,2019070311,1,0,838.8442088091355,1226,2019070311,1,0,838.8442088091355,1226
12354,2019070312,1,0,764.081228668942,1465,2019070312,1,0,764.081228668942,1465
12355,2019070313,1,0,810.7186392629341,1411,2019070313,1,0,810.7186392629341,1411
12356,2019070314,1,0,876.0596026490067,1359,2019070314,1,0,876.0596026490067,1359
12357,2019070315,1,0,852.4292263610315,1745,2019070315,1,0,852.4292263610315,1745
12358,2019070316,1,0,856.9096551724137,2900,2019070316,1,0,856.9096551724137,2900
12359,2019070317,1,0,845.2781919850885,4292,2019070317,1,0,845.2781919850885,4292
12360,2019070318,1,0,810.337896701929,3214,2019070318,1,0,810.337896701929,3214
12361,2019070319,1,0,810.4199079882893,2391,2019070319,1,0,810.4199079882893,2391
12362,2019070320,1,0,812.9170684667308,2074,2019070320,1,0,812.9170684667308,2074
12363,2019070321,1,0,892.0607853684778,1859,2019070321,1,0,892.0607853684778,1859
12364,2019070322,1,0,921.2772151898737,1580,2019070322,1,0,921.2772151898737,1580
12365,2019070323,1,0,827.9512195121953,1107,2019070323,1,0,827.9512195121953,1107
12366,2019070400,1,0,812.8220973782771,534,2019070400,1,0,812.8220973782771,534
12367,2019070401,1,0,871.796,250,2019070401,1,0,871.796,250
12368,2019070402,1,0,875.3275862068965,116,2019070402,1,0,875.3275862068965,116
12369,2019070403,1,0,794.5274725274727,91,2019070403,1,0,794.5274725274727,91
12370,2019070404,1,0,940.4794520547944,73,2019070404,1,0,940.4794520547944,73
12371,2019070405,1,0,784.5570469798657,149,2019070405,1,0,784.5570469798657,149
12372,2019070406,1,0,817.3200663349918,603,2019070406,1,0,817.3200663349918,603
12373,2019070407,1,0,807.6178067318132,1842,2019070407,1,0,807.6178067318132,1842
12374,2019070408,1,0,824.3921797490517,3427,2019070408,1,0,824.3921797490517,3427
12375,2019070409,1,0,762.5342920353983,1808,2019070409,1,0,762.5342920353983,1808
12376,2019070410,1,0,907.6523235800344,1162,2019070410,1,0,907.6523235800344,1162
12377,2019070411,1,0,874.1431852986218,1306,2019070411,1,0,874.1431852986218,1306
12378,2019070412,1,0,827.3348775645268,1511,2019070412,1,0,827.3348775645268,1511
12379,2019070413,1,0,791.9287272727272,1375,2019070413,1,0,791.9287272727272,1375
12380,2019070414,1,0,848.8698830409356,1368,2019070414,1,0,848.8698830409356,1368
12381,2019070415,1,0,838.0749856897537,1747,2019070415,1,0,838.0749856897537,1747
12382,2019070416,1,0,840.5269922879178,2723,2019070416,1,0,840.5269922879178,2723
12383,2019070417,1,0,819.0930870975792,4007,2019070417,1,0,819.0930870975792,4007
12384,2019070418,1,0,804.8769953051642,3195,2019070418,1,0,804.8769953051642,3195
12385,2019070419,1,0,811.8995918367348,2450,2019070419,1,0,811.8995918367348,2450
